source,type,number,desc
snowflake,properties,4202,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CashAndDepositsWithBanks""}"
py,properties,4211,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""OtherAssets""}"
snowflake,properties,4211,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""OtherAssets""}"
py,properties,4300,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4300,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4301,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4301,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4302,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,4302,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
py,properties,4303,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4303,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4304,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4304,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4305,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,4305,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
py,properties,4306,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4306,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4307,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4307,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4308,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4308,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4309,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4309,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,4315,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
snowflake,properties,4315,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""CreditToThePublic""}"
py,properties,5001,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5001,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5002,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5002,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5003,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5003,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5004,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5004,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5005,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5005,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5006,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
snowflake,properties,5006,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial"", ""section_in_balance_sheet"": ""DepositsOfThePublic""}"
py,properties,5107,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,5107,"{""bank_book_type"": ""InterestOnPrincipal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
py,properties,5900,"{""bank_book_type"": ""Principal"", ""linkage_basis"": ""NonIndexedNis""}"
snowflake,properties,5900,{}
py,properties,5901,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""BearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,5901,{}
py,properties,5902,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""BearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,5902,{}
py,properties,5903,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""BearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Financial""}"
snowflake,properties,5903,{}
py,properties,8100,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8100,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8101,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8101,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8102,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8102,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8103,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8103,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8104,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8104,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8105,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8105,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8106,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8106,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8107,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8107,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8108,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8108,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8109,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8109,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8110,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8110,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8111,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8111,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8112,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8112,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8113,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8113,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8114,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8114,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8115,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8115,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8116,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8116,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8117,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8117,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8118,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8118,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8200,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8200,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8201,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8201,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8202,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8202,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8203,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8203,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8204,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8204,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8205,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8205,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8300,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8300,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8301,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8301,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8302,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8302,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8303,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
snowflake,properties,8303,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonMonetary"", ""operation_type"": ""Operational""}"
py,properties,8304,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8304,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8500,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8500,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8501,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8501,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8502,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8502,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8503,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8503,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8504,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8504,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8505,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8505,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8506,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8506,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
